teamkitid,chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,shortstemplateindex,jerseynamefonttype,teamcolorprimpercent,isgeneric,teamcolorsecpercent,year,jerseytemplateindex,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,sockstemplateindex,jerseyrestriction
8591,0,1,220,70,0,0,12,220,220,220,22,220,220,26,220,0,220,0,220,0,220,0,1,19,220,2012,0,64,220,19,12,0,220,64,0,220,220,26,0,0,12,220,220,22,220,0,2,-1,0,0,170,0,103,92,0,7,0,0,0,111779,0,0,0,0,94,0,215,0,0,0,0
11470,0,1,220,227,0,0,220,220,220,220,49,220,220,64,220,220,220,0,220,32,220,0,1,240,220,0,220,227,220,240,220,0,220,231,8,220,220,64,0,220,220,220,220,49,220,0,0,0,0,0,207,0,22,81,0,14,0,11,76,111811,0,0,0,0,100,0,207,0,0,1,0
11471,0,1,40,68,0,0,228,228,40,51,231,51,228,231,40,228,51,0,228,32,51,0,1,231,40,0,51,53,40,231,40,0,228,240,8,40,228,231,0,40,51,51,51,231,228,0,1,0,0,0,207,0,22,81,0,13,0,11,76,111811,0,0,0,0,100,1,207,0,0,1,0
11472,0,1,12,85,0,0,12,12,12,12,213,12,12,84,12,12,12,0,12,32,12,0,1,180,12,0,12,213,12,180,12,0,12,180,0,12,12,85,0,12,12,12,12,213,12,0,2,0,0,0,207,0,22,95,0,95,0,11,76,111811,0,0,0,0,100,0,207,0,0,1,0
7247,0,1,220,70,0,0,0,220,220,220,51,220,220,70,18,220,220,0,0,16,220,0,1,44,220,0,220,51,220,44,18,0,220,44,11,220,220,70,0,220,56,220,56,51,220,0,0,0,0,0,204,0,19,92,0,92,0,9,76,111817,0,1,0,0,98,0,200,0,0,0,0
7248,0,1,29,75,0,0,220,23,29,57,231,57,23,230,220,23,57,0,220,16,57,0,1,231,29,0,57,56,29,230,220,0,23,48,0,29,23,231,0,29,220,57,220,230,23,0,1,0,0,0,204,0,19,86,0,9,0,9,76,111817,0,1,0,0,98,0,200,0,0,0,0
7249,0,1,12,121,0,0,197,12,12,12,214,12,12,161,237,12,12,0,197,16,12,0,1,168,12,0,12,188,12,170,237,0,12,117,0,12,12,159,0,12,201,12,201,216,12,0,2,0,0,0,204,0,19,55,0,36,0,0,76,111817,0,1,0,0,95,0,204,0,0,0,0
17542,0,1,129,53,0,0,235,12,12,79,100,79,235,29,129,12,79,0,235,16,12,0,1,243,12,0,12,161,129,29,129,0,235,238,0,129,12,60,0,12,79,12,79,29,235,0,3,0,0,0,204,0,19,42,0,26,0,0,76,111817,0,1,0,0,99,0,200,0,0,0,0
5095,80,1,12,231,0,0,12,12,12,12,231,12,12,231,12,12,12,0,12,0,12,0,1,231,12,0,12,231,12,231,12,0,12,231,0,12,12,231,0,12,12,12,12,231,12,0,0,0,0,0,7,0,1,91,0,91,0,11,100,111822,0,1,0,0,97,0,7,0,0,0,0
5096,80,1,220,99,0,0,220,220,220,220,60,220,220,114,220,220,220,0,220,0,220,0,1,49,220,0,220,60,220,49,220,0,220,49,0,220,220,99,0,220,220,220,220,60,220,0,1,0,0,0,7,0,1,96,0,96,0,11,100,111822,0,1,0,0,97,0,7,0,0,0,0
5705,80,1,220,148,0,0,220,220,220,220,72,220,220,68,220,220,220,0,220,0,220,0,1,253,220,0,220,143,220,253,220,0,220,144,0,220,220,69,0,220,220,220,220,71,220,0,2,0,0,0,7,1,1,92,0,7,0,0,100,111822,0,0,0,0,91,0,7,0,0,1,0
3614,0,1,220,57,0,0,220,220,220,220,46,220,220,55,220,220,220,0,220,0,220,0,1,40,220,39,220,46,220,44,220,0,220,40,0,220,220,57,0,220,220,220,220,48,220,0,0,-1,0,0,182,0,96,98,0,98,0,11,0,111928,0,0,0,0,100,0,182,0,0,0,1
3615,0,1,12,41,0,0,12,12,12,12,226,12,12,231,12,0,12,0,12,0,12,0,1,226,12,39,0,33,12,231,12,0,12,167,7,12,12,226,0,0,12,12,12,231,12,0,1,-1,0,0,182,0,96,76,0,14,0,4,0,111928,0,0,0,0,90,1,182,0,0,0,1
4261,0,1,12,111,0,0,12,12,12,12,221,12,12,147,12,12,12,0,12,0,12,0,1,224,12,39,12,221,12,229,12,0,12,224,0,12,12,111,0,12,12,12,12,231,12,0,2,-1,0,0,182,0,96,93,0,93,0,10,0,111928,0,0,0,0,97,0,182,0,0,0,1
3745,0,1,220,30,0,0,69,220,220,220,137,220,220,29,220,220,220,0,220,31,220,0,1,70,220,0,220,30,220,29,137,0,220,30,8,220,220,74,0,220,74,220,220,29,220,0,0,0,0,0,207,0,22,63,0,32,0,0,31,111974,0,0,0,0,88,0,213,0,0,0,0
3746,0,1,12,74,0,0,220,12,12,12,231,12,12,231,12,12,12,0,12,31,12,0,1,231,12,0,12,137,12,231,220,0,12,69,8,12,12,231,0,12,220,12,12,231,12,0,1,0,0,0,207,0,22,70,0,24,0,0,31,111974,0,0,0,0,88,0,213,0,0,0,0
5708,0,1,220,238,0,0,0,220,220,220,150,220,220,239,153,220,220,0,0,31,220,0,1,0,220,0,220,150,220,0,153,0,220,0,0,220,220,238,0,220,233,220,233,153,220,0,2,0,0,0,207,0,22,98,0,98,0,0,31,111974,0,0,0,0,99,0,213,0,0,0,0
4160,0,1,220,27,0,0,12,12,12,220,201,220,220,29,227,220,220,0,245,56,12,0,1,227,12,0,220,30,220,29,12,0,220,30,11,220,12,4,0,220,12,12,92,29,220,0,0,0,0,0,4,0,7,87,0,11,0,0,100,112072,0,0,0,0,96,0,4,0,0,0,0
4159,0,1,220,202,0,0,12,12,12,220,253,220,220,30,12,12,220,0,12,56,12,0,0,253,12,0,12,202,220,30,12,0,220,202,0,220,12,253,0,12,12,12,12,30,220,0,1,0,0,0,4,0,1,89,0,6,0,0,100,112072,0,0,0,0,97,0,4,0,0,0,0
5712,0,1,220,123,0,0,220,220,220,220,11,220,220,11,220,220,220,0,220,56,220,0,1,11,220,0,220,105,220,11,220,0,220,104,0,220,220,11,0,220,220,220,220,11,220,0,2,0,0,0,4,0,7,91,0,8,0,0,84,112072,0,0,0,0,100,0,4,0,0,0,0
4889,0,1,52,94,0,0,220,220,220,51,66,220,8,231,12,12,51,0,12,0,220,0,1,27,220,350,12,109,52,231,220,0,220,60,7,220,220,56,0,12,220,220,12,231,8,0,0,-1,0,0,51,0,6,78,0,9,0,0,76,112096,0,0,2,0,90,0,51,0,0,0,0
4890,0,1,220,55,0,0,220,220,220,220,22,12,220,31,12,12,220,0,12,0,220,0,1,145,220,350,12,59,220,145,220,0,12,12,7,12,220,32,0,12,220,220,12,21,220,0,1,-1,0,0,51,0,6,56,0,36,0,0,76,112096,0,0,2,0,90,0,51,0,0,0,0
5242,0,1,12,201,0,0,220,220,220,12,191,220,12,231,12,12,12,0,12,0,220,0,1,38,220,350,12,182,12,231,220,0,220,186,7,220,220,231,0,12,220,220,12,231,12,0,2,-1,0,0,51,0,6,75,0,13,0,0,76,112096,0,0,2,0,93,0,51,0,0,0,0
3902,0,1,220,29,0,0,228,12,12,12,54,220,220,30,12,12,220,0,12,0,12,0,1,224,12,83,12,29,12,30,50,0,220,34,2,220,12,37,0,12,37,12,12,30,12,0,0,0,0,0,261,0,134,87,0,8,0,0,76,112115,0,1,0,0,100,0,261,0,0,0,0
3901,0,1,12,52,0,0,220,12,12,12,231,12,12,231,12,12,12,0,12,0,12,0,1,231,12,83,12,23,12,231,220,0,12,28,0,12,12,231,0,12,220,12,12,231,12,0,1,0,0,0,261,0,134,85,0,8,0,0,76,112115,0,1,0,0,99,0,261,0,0,0,0
4571,0,1,220,228,0,0,33,220,220,220,74,220,220,66,220,220,220,0,220,0,220,0,1,33,220,83,220,228,220,34,75,0,220,227,0,220,220,64,0,220,64,220,220,76,220,0,2,0,0,0,261,0,134,88,0,5,0,0,76,112115,0,1,0,0,99,0,261,0,0,0,0
4727,0,1,219,63,0,0,12,12,20,107,221,58,251,64,20,12,107,0,12,32,58,0,1,252,20,0,58,15,219,0,20,0,12,1,0,20,12,108,0,20,58,58,58,15,251,0,0,0,0,0,1,0,1,73,0,12,0,8,76,112124,0,0,0,0,92,0,1,0,0,0,0
4726,0,1,14,228,0,0,0,0,14,63,230,63,0,231,14,0,63,0,0,32,63,0,1,231,14,0,63,230,14,231,14,0,0,231,0,14,0,228,0,14,63,63,63,231,0,0,1,0,0,0,1,0,1,94,0,94,0,8,76,112124,0,0,0,0,97,0,1,0,0,0,0
5714,0,1,220,190,0,0,220,220,220,220,34,220,220,37,220,220,220,0,220,32,220,0,1,202,220,0,220,120,220,197,220,0,220,36,0,220,220,41,0,220,220,220,220,31,220,0,2,0,0,0,1,0,1,91,0,6,0,8,76,112124,0,0,0,0,97,0,1,0,0,0,0
12681,0,1,220,228,0,0,78,78,122,220,228,220,220,198,122,220,220,0,78,56,218,0,0,228,122,0,220,228,220,3,122,0,220,228,0,220,78,228,0,220,218,218,218,91,220,0,0,0,0,0,1,0,1,93,0,93,0,0,100,112126,0,0,0,0,97,0,1,0,0,0,0
12682,0,1,220,17,0,0,220,220,220,220,1,220,220,26,220,220,220,0,220,56,220,0,0,233,220,0,220,1,220,238,220,0,220,233,0,220,220,17,0,220,220,220,220,20,220,0,1,0,0,0,1,0,1,94,0,94,0,0,100,112126,0,0,0,0,98,0,1,0,0,0,0
12683,0,1,220,169,0,0,220,220,220,220,90,220,220,169,220,220,220,0,220,56,220,0,0,144,220,0,220,90,220,144,220,0,220,144,0,220,220,169,0,220,220,220,220,90,220,0,2,0,0,0,1,0,1,100,0,100,0,0,85,112126,0,0,0,0,100,0,1,0,0,0,0
4176,0,1,193,204,0,0,162,167,129,240,51,240,146,63,130,0,240,0,162,0,0,0,1,52,129,39,0,145,193,55,130,0,146,50,7,193,167,60,0,0,6,0,6,54,146,0,0,-1,0,0,182,0,96,84,0,7,0,4,0,112134,0,0,0,0,90,0,182,0,0,0,1
4175,0,1,12,178,0,0,12,12,12,12,166,12,12,156,12,12,12,0,12,0,12,0,1,129,12,39,12,231,12,236,12,0,12,228,7,12,12,209,0,12,12,12,12,239,12,0,1,-1,0,0,182,0,96,71,0,23,0,9,0,112134,0,0,0,0,100,0,182,0,0,0,1
4257,0,1,220,95,0,0,220,220,220,220,54,220,220,139,220,220,220,0,220,0,220,0,1,183,220,39,220,41,220,185,220,0,220,97,0,220,220,139,0,220,220,220,220,54,220,0,2,-1,0,0,182,0,96,54,0,38,0,10,0,112134,0,0,0,0,97,0,182,0,0,0,1
4881,0,1,215,178,0,0,14,14,63,0,196,220,235,178,220,220,0,0,220,0,154,0,1,218,63,350,220,48,215,18,63,0,220,17,22,220,14,40,0,220,154,154,220,49,235,0,0,-1,0,0,51,0,6,86,0,12,0,0,76,112139,0,0,2,0,89,0,51,0,0,0,0
4882,0,1,220,8,0,0,220,220,220,220,22,12,220,49,12,12,220,0,12,0,220,0,1,5,220,350,12,214,220,5,220,0,12,229,7,12,220,52,0,12,220,220,12,20,220,0,1,-1,0,0,51,0,6,82,0,8,0,0,76,112139,0,0,2,0,89,0,51,0,0,0,0
5715,0,1,220,109,0,0,220,220,220,220,122,12,220,80,12,12,220,0,12,0,220,0,1,71,220,350,12,195,220,69,220,0,12,235,7,12,220,81,0,12,220,220,12,121,220,0,2,-1,0,0,51,0,6,80,0,8,0,0,76,112139,0,0,2,0,95,0,51,0,0,0,0
12907,0,1,170,45,0,0,19,194,170,110,102,110,194,80,170,194,110,0,194,0,110,0,1,7,170,2012,110,59,170,8,82,0,194,4,26,170,194,77,0,170,51,110,110,106,194,0,0,0,0,0,170,0,103,65,0,16,0,6,100,112163,0,0,0,0,89,0,215,0,0,0,0
12909,0,1,220,58,0,0,96,220,220,220,163,220,220,58,220,220,220,0,220,0,220,0,1,97,220,2012,220,21,220,13,162,0,220,13,0,220,220,217,0,220,216,220,220,21,220,0,1,0,0,0,170,0,103,81,0,15,0,6,100,112163,0,0,0,0,97,0,215,0,0,0,0
12908,0,1,220,70,0,0,12,220,220,220,22,220,220,26,220,0,220,0,220,0,220,0,1,19,220,2012,0,64,220,19,12,0,220,64,0,220,220,26,0,0,12,220,220,22,220,0,2,-1,0,0,170,0,103,92,0,7,0,0,0,112163,0,0,0,0,94,0,215,0,0,0,0
6570,0,1,220,42,0,0,220,205,29,220,242,220,220,45,220,205,220,0,220,19,44,0,1,242,29,0,44,34,220,205,220,0,220,219,7,220,205,242,0,29,220,44,220,32,220,0,0,0,0,0,159,0,100,91,0,5,0,0,100,112172,0,1,0,0,93,0,159,0,0,0,0
6571,0,1,181,51,0,0,46,250,181,45,35,45,250,89,220,250,45,0,220,19,45,0,1,22,181,0,45,33,181,21,55,0,250,197,0,181,250,90,0,181,95,45,220,34,250,0,1,0,0,0,159,0,100,91,0,5,0,0,100,112172,0,1,0,0,85,0,159,0,0,0,0
6572,0,1,12,70,0,0,255,12,12,12,163,12,12,115,12,12,12,0,12,19,12,0,1,230,12,0,12,118,12,218,138,0,12,181,0,12,12,104,0,12,59,12,12,161,12,0,2,0,0,0,159,0,100,87,0,9,0,0,100,112172,0,1,0,0,73,0,159,0,0,0,0
7912,0,1,220,47,0,0,12,220,220,220,31,220,220,30,220,220,220,0,220,19,220,0,1,35,220,0,220,47,220,36,12,0,220,130,0,220,220,31,0,220,12,220,220,30,220,0,3,0,0,0,159,0,100,85,0,11,0,0,100,112172,0,1,0,0,83,0,159,0,0,0,0
17572,0,1,220,38,0,0,49,229,204,220,48,220,220,101,51,229,220,0,49,0,74,0,1,36,204,0,74,23,220,35,51,0,220,193,0,220,229,102,0,204,76,74,76,47,220,0,4,0,0,0,159,0,100,91,0,5,0,0,100,112172,1,0,0,0,82,0,159,0,0,0,0
4540,0,0,220,230,0,0,220,220,220,220,62,220,220,230,220,220,220,0,220,41,220,0,1,43,220,0,220,229,220,229,220,0,220,229,8,220,220,144,0,220,220,220,220,229,220,0,0,0,0,0,1,0,1,91,0,7,0,0,76,112199,0,0,0,0,79,0,1,0,0,0,0
4539,0,0,220,145,0,0,25,25,69,220,221,220,220,167,69,25,220,0,25,41,120,0,1,218,69,0,120,65,220,12,69,0,220,46,8,220,25,227,0,69,120,120,120,67,220,0,1,0,0,0,1,0,1,91,0,7,0,0,76,112199,0,0,0,0,79,0,1,0,0,0,0
5735,0,0,220,29,0,0,220,220,220,220,29,220,220,29,220,220,220,0,220,41,220,0,1,29,220,0,220,29,220,29,220,0,220,29,0,220,220,29,0,220,220,220,220,30,220,0,2,0,0,0,6,0,1,100,0,100,0,0,76,112199,0,0,0,0,100,0,6,0,0,0,0
11461,0,1,220,28,0,0,220,12,12,12,186,12,220,29,220,12,220,0,220,61,12,0,1,205,12,0,12,29,12,29,220,0,12,29,0,12,12,4,0,12,220,12,220,29,12,0,0,0,0,0,238,0,49,70,0,26,0,0,14,112222,0,0,0,0,89,0,89,0,0,0,0
11462,0,1,12,32,0,0,220,12,12,220,141,220,12,150,220,12,12,0,220,61,12,0,1,15,12,0,12,32,220,14,220,0,220,28,0,220,12,150,0,12,220,12,220,141,220,0,1,0,0,0,238,0,49,84,0,10,0,0,14,112222,0,0,0,0,92,0,89,0,0,0,0
11463,0,1,220,115,0,0,12,220,220,12,41,12,220,114,12,220,220,0,12,61,220,0,1,254,220,0,220,41,12,252,12,0,12,254,0,12,220,115,0,220,12,220,12,40,12,0,2,0,0,0,23,0,49,100,0,100,0,0,14,112222,0,0,0,0,100,0,89,0,0,1,0
4177,500351,1,12,230,0,0,12,220,220,12,168,220,12,230,12,220,12,0,12,0,220,0,1,119,220,0,220,226,12,230,12,0,220,220,0,220,220,204,0,220,12,220,12,230,12,0,0,-1,0,0,27,0,29,91,0,6,0,0,351,112224,0,0,0,0,93,0,27,0,0,0,0
4178,500351,1,220,242,0,0,12,220,220,220,30,12,220,30,12,220,220,0,12,0,220,0,1,30,220,0,220,242,220,30,12,0,12,242,0,12,220,30,0,220,12,220,12,30,220,0,1,-1,0,0,27,0,29,89,0,5,0,0,351,112224,0,0,0,0,86,0,27,0,0,0,0
4413,500351,1,12,38,0,0,220,12,12,12,211,220,12,22,220,12,12,0,220,0,12,0,1,235,12,0,12,32,12,233,220,0,220,29,0,220,12,24,0,12,220,12,220,206,12,0,2,-1,0,0,27,0,29,92,0,5,0,0,351,112224,0,0,0,0,98,0,27,0,0,0,0
6060,0,1,220,32,0,0,12,220,220,12,172,12,220,30,12,220,220,0,12,61,220,0,1,252,220,0,220,32,12,30,12,0,12,32,0,12,220,53,0,220,12,220,12,30,12,0,0,0,0,0,23,0,49,51,0,44,0,0,14,112254,0,0,0,0,89,0,89,0,0,0,0
6061,0,1,12,61,0,0,220,12,12,220,231,220,12,231,220,12,12,0,220,61,12,0,1,231,12,0,12,31,220,231,220,0,220,186,8,220,12,231,0,12,220,12,220,231,220,0,1,0,0,0,23,0,49,64,0,32,0,0,14,112254,0,0,0,0,90,0,89,0,0,0,0
6062,0,1,12,30,0,0,220,12,12,220,97,220,12,169,220,12,12,0,220,61,12,0,1,123,12,0,12,29,220,122,220,0,220,29,0,220,12,170,0,12,220,12,220,96,220,0,2,0,0,0,23,1,49,85,0,14,0,1,14,112254,0,0,0,0,91,0,89,0,0,1,0
4538,0,1,175,32,0,0,233,122,24,23,174,23,233,27,24,122,23,0,122,0,29,0,1,233,24,83,29,26,175,120,175,0,233,134,7,175,122,26,0,24,23,29,29,23,233,0,0,0,0,0,261,0,134,91,0,7,0,0,76,112258,0,0,0,0,99,0,261,0,0,0,0
4537,0,1,24,32,0,0,220,122,24,29,230,29,122,231,24,122,29,0,122,0,29,0,1,230,24,83,29,26,24,231,220,0,122,134,7,24,122,230,0,24,220,29,29,231,122,0,1,0,0,0,261,0,134,92,0,7,0,0,76,112258,0,0,0,0,99,0,261,0,0,0,0
4572,0,1,220,140,0,0,148,220,220,220,140,220,220,138,220,220,220,0,220,0,220,0,1,140,220,83,220,140,220,138,142,0,220,140,7,220,220,140,0,220,142,220,220,138,220,0,2,0,0,0,261,0,134,95,0,95,0,0,76,112258,0,0,0,0,99,0,261,0,0,0,0
4646,0,1,220,122,0,0,12,220,220,12,61,15,220,126,12,12,220,1,12,60,220,0,1,32,220,0,12,61,12,32,12,0,194,32,8,8,220,122,0,12,12,220,12,63,12,0,0,0,0,0,23,0,49,96,0,96,0,8,14,112259,0,0,2,0,96,0,89,0,0,0,0
4645,0,1,220,50,0,0,12,220,220,12,29,15,220,30,12,220,220,1,12,60,220,0,1,29,220,0,220,179,12,30,12,0,194,70,0,8,220,29,0,220,12,220,12,30,12,0,1,0,0,0,23,0,49,56,0,34,0,8,14,112259,0,0,0,0,87,0,89,0,0,0,0
5719,0,1,12,144,0,0,220,12,12,220,182,220,12,140,220,220,12,1,220,60,12,0,1,173,12,0,220,137,220,124,220,0,220,128,0,220,12,194,0,220,220,12,220,133,220,0,2,0,0,0,23,1,49,75,0,24,0,9,14,112259,0,0,2,0,100,0,89,0,0,0,0
5101,0,1,0,228,0,0,12,220,220,220,35,220,197,229,12,220,46,0,12,61,220,0,1,225,220,0,220,228,220,229,12,0,220,228,11,220,220,30,0,220,12,220,12,229,220,0,0,0,0,0,238,0,49,68,0,26,0,0,14,112260,0,0,0,0,91,0,89,0,0,0,0
5102,0,1,220,99,0,0,12,220,220,12,162,12,220,212,12,12,220,0,12,61,220,0,1,107,220,0,12,225,12,105,12,0,12,220,7,12,220,214,0,12,12,220,12,159,12,0,1,0,0,0,238,0,49,69,0,29,0,0,14,112260,0,0,2,0,87,1,89,0,0,0,0
5720,0,1,220,70,0,0,12,220,220,12,196,12,220,69,12,12,220,0,12,61,220,0,1,190,220,0,12,196,12,189,12,0,12,190,0,12,220,70,0,12,12,220,12,195,12,0,2,0,0,0,238,0,49,100,0,100,0,0,14,112260,0,0,2,0,100,0,89,0,0,0,0
5074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,112264,0,0,0,0,0,0,0,0,0,0,0
5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,112264,0,0,0,0,0,0,0,0,0,0,0
4893,0,1,113,71,0,0,2,2,113,94,231,220,2,231,220,220,94,0,220,0,94,0,1,231,113,350,220,104,113,231,113,0,220,7,0,220,2,231,0,220,94,94,220,231,2,0,0,-1,0,0,51,0,6,85,0,12,0,0,76,112387,0,0,2,0,89,0,51,0,0,0,0
4894,0,1,220,90,0,0,220,220,220,220,77,12,220,56,12,12,220,0,12,0,220,0,1,29,220,350,12,121,220,32,220,0,12,30,0,12,220,59,0,12,220,220,12,73,220,0,1,-1,0,0,51,0,6,82,0,11,0,0,76,112387,0,0,2,0,96,0,51,0,0,0,0
5723,0,1,220,144,0,0,220,220,220,220,61,12,220,23,12,12,220,0,12,0,220,0,1,230,220,350,12,114,220,231,220,0,12,252,7,12,220,23,0,12,220,220,12,61,220,0,2,-1,0,0,51,0,6,76,0,7,0,0,76,112387,0,0,2,0,91,0,51,0,0,0,0
4885,0,1,187,129,0,0,7,7,187,19,64,220,7,125,220,220,19,0,220,0,19,0,1,14,187,350,220,64,187,14,187,0,220,14,7,220,7,129,0,220,19,19,220,62,7,0,0,-1,0,0,51,0,6,96,0,96,0,0,76,112390,0,0,2,0,97,0,51,0,0,0,0
4886,0,1,58,228,0,0,0,0,58,204,228,12,0,231,12,12,204,0,12,0,204,0,1,228,58,350,12,228,58,231,58,0,12,228,7,12,0,228,0,12,204,204,12,231,0,0,1,-1,0,0,51,0,6,94,0,94,0,0,76,112390,0,0,2,0,97,0,51,0,0,0,0
5725,0,1,220,28,0,0,220,220,220,220,28,12,220,25,12,12,220,0,12,0,220,0,1,28,220,350,12,28,220,25,220,0,12,28,0,12,220,28,0,12,220,220,12,25,220,0,2,-1,0,0,51,0,6,97,0,97,0,0,76,112390,0,0,2,0,100,0,51,0,0,0,0
4879,0,1,157,44,0,0,224,224,157,88,31,220,224,43,220,220,88,0,220,0,88,0,1,215,157,350,220,38,157,215,157,0,220,98,0,220,224,43,0,220,88,88,220,31,224,0,0,-1,0,0,51,0,6,91,0,7,0,0,76,112391,0,0,2,0,100,0,51,0,0,0,0
4880,0,1,21,56,0,0,216,216,21,20,193,220,216,59,220,220,20,0,220,0,20,0,1,228,21,350,220,193,21,231,21,0,220,228,0,220,216,56,0,220,20,20,220,197,216,0,1,-1,0,0,51,0,6,98,0,98,0,0,76,112391,0,0,2,0,100,0,51,0,0,0,0
7261,0,1,220,30,0,0,220,220,220,220,30,12,220,29,12,12,220,0,12,0,220,0,1,30,220,350,12,30,220,29,220,0,12,30,0,12,220,30,0,12,220,220,12,29,220,0,2,-1,0,0,51,0,6,98,0,98,0,0,76,112391,0,0,2,0,100,0,51,0,0,0,0
4875,0,1,12,74,0,0,12,12,12,12,207,220,12,84,220,220,12,0,220,0,12,0,1,232,12,350,220,207,12,231,12,0,220,232,5,220,12,74,0,220,12,12,220,204,12,0,0,-1,0,0,51,0,6,93,0,93,0,0,76,112393,0,0,2,0,96,0,51,0,0,0,0
4876,0,1,219,99,0,0,254,254,219,113,31,220,254,30,220,220,113,0,220,0,113,0,1,28,219,350,220,72,219,30,219,0,220,54,7,220,254,39,0,220,113,113,220,30,254,0,1,-1,0,0,51,0,6,64,0,32,0,0,76,112393,0,0,2,0,99,0,51,0,0,0,0
5243,0,1,220,42,0,0,220,220,220,220,79,12,220,44,12,12,220,0,12,0,220,0,1,233,220,350,12,79,220,235,220,0,12,233,7,12,220,42,0,12,220,220,12,84,220,0,2,-1,0,0,51,0,6,91,0,91,0,0,76,112393,0,0,2,0,99,0,51,0,0,0,0
5231,351,1,220,30,0,0,12,220,220,220,39,220,220,30,12,220,220,0,12,0,220,0,1,117,220,0,220,30,220,30,12,0,220,30,7,220,220,54,0,220,12,220,12,30,220,0,0,-1,0,0,27,0,29,82,0,16,0,0,351,112427,0,0,0,0,96,0,27,0,0,0,0
5232,351,1,12,32,0,0,220,12,12,12,230,12,12,230,220,12,12,0,220,0,12,0,1,230,12,0,12,36,12,230,220,0,12,155,0,12,12,230,0,12,220,12,220,230,12,0,1,-1,0,0,27,0,29,85,0,10,0,0,351,112427,0,0,0,0,95,0,27,0,0,0,0
5233,351,1,220,100,0,0,12,220,220,220,45,220,220,71,220,220,220,0,220,0,220,0,1,58,220,0,220,78,220,56,12,0,220,87,7,220,220,74,0,220,12,220,220,41,220,0,2,-1,0,0,27,0,29,81,0,13,0,0,351,112427,0,0,0,0,96,0,27,6,0,0,0
17742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,112428,0,0,0,0,0,0,0,0,0,0,0
16243,0,1,239,52,0,0,250,250,239,45,116,45,250,185,239,250,45,0,250,32,45,0,1,70,239,0,45,238,239,71,239,0,250,247,0,239,250,181,0,239,45,45,45,116,250,0,0,0,0,0,1,0,1,93,0,5,0,0,76,112493,0,0,0,0,92,0,1,0,0,0,0
16244,0,1,114,209,0,0,71,71,114,184,229,184,71,210,114,71,184,0,71,32,184,0,1,228,114,0,184,182,114,226,114,0,71,164,0,114,71,211,0,114,184,184,184,227,71,0,1,0,0,0,1,0,1,77,0,11,0,0,76,112493,0,0,0,0,81,0,1,0,0,0,0
16245,0,1,220,51,0,0,220,220,220,220,87,220,220,32,220,220,220,0,220,32,220,0,1,9,220,0,220,215,220,8,220,0,220,194,11,220,220,33,0,220,220,220,220,86,220,0,2,0,0,0,1,0,1,94,0,5,0,0,76,112493,0,0,0,0,92,0,1,0,0,0,0
13230,0,1,220,38,0,0,173,173,20,220,251,220,220,40,20,173,220,0,173,32,22,0,1,251,20,0,22,21,220,215,20,0,220,204,4,220,173,251,0,20,22,22,22,22,220,0,0,-1,0,0,1,0,1,73,0,25,0,0,0,112494,0,0,0,0,94,0,1,0,0,0,0
13231,0,1,220,85,0,0,220,220,220,220,54,220,220,58,220,220,220,0,220,32,220,0,1,67,220,0,220,94,220,60,220,0,220,135,0,220,220,59,0,220,220,220,220,51,220,0,1,-1,0,0,1,0,1,68,0,29,0,0,0,112494,0,0,0,0,96,0,1,0,0,0,0
