firstnameid,lastnameid,playerjerseynameid,commonnameid,role4,role3,gkglovetypecode,role5,role2,role1,eyebrowcode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,facepsdlayer0,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,lipcolor,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,skinsurfacepack,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,preferredposition5,accessorycolourcode1,headtypecode,driref,sprintspeed,undershortstyle,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,skinmakeup,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,eyedetail,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,preferredposition6,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,artificialkey,usercaneditname,avatarpomid,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,preferredposition7,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,sockstylecode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,facepsdlayer1,muscularitycode,skincomplexion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,177,0,0,-1,1,0,155342,16,0,0,1,2,1,0,0,67,1,0,0,0,1,0,40057,1,1,1,-1,1,1,1,0,250,0,0,0,1,1,1,1,0,-1,0,0,1,5,1,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40057,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8027,8027,8027,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40058,1,1,1,-1,1,1,1,0,251,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40058,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8028,8028,8028,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40059,1,1,1,-1,1,1,1,0,252,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40059,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8029,8029,8029,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40060,1,1,1,-1,1,1,1,0,253,0,0,0,1,1,1,1,0,-1,0,0,1,7,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40060,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8030,8030,8030,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40061,1,1,1,-1,1,1,1,0,254,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40061,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8031,8031,8031,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40062,1,1,1,-1,1,1,1,0,255,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40062,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8032,8032,8032,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40063,1,1,1,-1,1,1,1,0,256,0,0,0,1,1,1,1,0,-1,0,0,1,5,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40063,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8033,8033,8033,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40064,1,1,1,-1,1,1,1,0,257,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40064,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8034,8034,8034,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40065,1,1,1,-1,1,1,1,0,258,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40065,0,1,0,1,0,1,10,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8035,8035,8035,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40066,1,1,1,-1,1,1,1,0,259,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40066,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,34049,12984,0,0,0,0,0,0,0,30301,0,0,28,1,0,1,0,0,0,1,0,45,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,173,0,0,-1,1,0,142749,16,0,0,1,2,1,0,0,70,1,0,0,0,1,0,40067,1,1,1,-1,1,1,1,0,260,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40067,0,1,0,1,0,1,8,0,1,500,3,0,0,0,1,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8036,8036,8036,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40068,1,1,1,-1,1,1,1,0,261,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40068,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
28667,23092,23092,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40069,1,1,1,-1,1,1,1,0,262,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40069,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8037,8037,8037,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40070,1,1,1,-1,1,1,1,0,263,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40070,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8038,8038,8038,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40071,1,1,1,-1,1,1,1,0,264,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40071,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8039,8039,8039,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40072,1,1,1,-1,1,1,1,0,265,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40072,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8040,8040,8040,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40073,1,1,1,-1,1,1,1,0,266,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40073,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8041,8041,8041,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40074,1,1,1,-1,1,1,1,0,267,0,0,0,1,1,1,1,0,-1,0,0,1,5,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40074,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8042,8042,8042,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40075,1,1,1,-1,1,1,1,0,268,0,0,0,1,1,1,1,0,-1,0,0,1,8,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40075,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8043,8043,8043,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40076,1,1,1,-1,1,1,1,0,269,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40076,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8044,8044,8044,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40077,1,1,1,-1,1,1,1,0,270,0,0,0,1,1,1,1,0,-1,0,0,1,5,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40077,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8045,8045,8045,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40078,1,1,1,-1,1,1,1,0,271,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40078,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8046,8046,8046,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40079,1,1,1,-1,1,1,1,0,272,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40079,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8047,8047,8047,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40080,1,1,1,-1,1,1,1,0,273,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40080,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8048,8048,8048,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40081,1,1,1,-1,1,1,1,0,274,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40081,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8049,8049,8049,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40082,1,1,1,-1,1,1,1,0,275,0,0,0,1,1,1,1,0,-1,0,0,1,5,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40082,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8050,8050,8050,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40083,1,1,1,-1,1,1,1,0,276,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40083,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8051,8051,8051,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40084,1,1,1,-1,1,1,1,0,277,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40084,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8052,8052,8052,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40085,1,1,1,-1,1,1,1,0,278,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,160231,0,0,14,1,0,3,27,3,0,1,40085,0,1,0,1,0,1,6,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8053,8053,8053,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40086,1,1,1,-1,1,1,1,0,279,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40086,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8054,8054,8054,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40087,1,1,1,-1,1,1,1,0,280,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,4,0,1,40087,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8055,8055,8055,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40088,1,1,1,-1,1,1,1,0,281,0,0,0,1,1,1,1,0,-1,0,0,1,2,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40088,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
8056,8056,8056,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40089,1,1,1,-1,1,1,1,0,282,0,0,0,1,1,1,1,0,-1,0,0,1,8,0,1,0,0,160231,0,0,14,1,0,3,27,2,0,1,40089,0,1,0,1,0,1,4,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
35741,35741,35741,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40104,1,1,1,-1,1,1,1,0,283,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161232,0,0,14,1,0,3,27,2,0,1,40104,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
35743,35743,35743,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40130,1,1,1,-1,1,1,1,0,284,0,0,0,1,1,1,1,0,-1,0,0,1,4,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40130,0,1,0,1,0,1,7,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
35742,35742,35742,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40135,1,1,1,-1,1,1,1,0,285,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161235,0,0,14,1,0,3,27,4,0,1,40135,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
29578,29578,29578,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40400,1,1,1,-1,1,1,1,0,286,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40400,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
29586,29586,29586,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40401,1,1,1,-1,1,1,1,0,287,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40401,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,38103,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40402,1,1,1,-1,1,1,1,0,288,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,161235,0,0,14,1,0,3,27,3,0,1,40402,0,1,0,1,0,1,3,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
11317,33016,12984,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,5500,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40405,1,1,1,-1,1,1,1,0,289,0,0,0,1,1,1,1,0,-1,0,0,1,9,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40405,0,1,0,1,0,1,9,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
29582,29582,29582,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,1,0,0,0,1,0,40410,1,1,1,-1,1,1,1,0,290,0,0,0,1,1,1,1,0,-1,0,0,1,3,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40410,0,1,0,1,0,1,5,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
29583,29583,29583,0,0,0,0,0,0,0,30301,0,0,0,1,0,1,0,0,0,1,0,16,0,1,-1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,223101,1,2029,1,1,1,0,-1,0,1,1,1,0,180,0,0,-1,1,0,146600,16,0,0,1,2,1,0,0,75,0,0,0,0,1,0,40411,1,1,1,-1,1,1,1,0,291,0,0,0,1,1,1,1,0,-1,0,0,1,1,0,1,0,0,161235,0,0,14,1,0,3,27,2,0,1,40411,0,1,0,1,0,1,2,0,1,500,3,0,0,0,1,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
